10735.911133	3110.591309	-445.652435
10189.182617	3087.599121	-441.633484
10463.384766	3073.825684	-457.996216
9745.356445	3308.933105	-468.062103
9227.276367	3326.791016	-463.006744
7183.955078	3403.074219	-438.026917
7181.733887	3772.284912	-420.304718
7413.807617	4199.013184	-401.734344
7934.802246	4156.337402	-426.196838
8512.964844	3798.923584	-426.268646
9138.722656	3801.452148	-464.528870
9674.782227	3837.995605	-480.320282
10006.107422	3762.739014	-460.924255
10493.511719	4040.002686	-439.919922
11106.194336	4021.996094	-424.635834
11374.573242	4138.335449	-424.510559
11918.839844	4133.812012	-449.067871
12115.125977	4012.481934	-409.223419
12094.116211	3256.438721	-423.909760
12128.852539	2890.452393	-412.345764
12084.304688	1906.802612	-423.697327
12156.504883	1412.661865	-381.314178
12071.938477	827.330383	-341.133179
10978.324219	1421.983643	-489.262787
10795.386719	1104.476929	-469.124634
10784.131836	882.145325	-458.431915
10012.838867	757.560608	-397.519928
9900.916016	1233.289795	-475.495422
9610.303711	567.100525	-232.914551
9471.104492	415.726257	-232.914551
8994.375977	347.644165	-245.968750
7696.641602	403.073547	-232.914551
7926.041016	363.794891	-232.914551
7635.764648	808.945801	-245.968750
7783.869629	712.123108	-245.968750
7643.185059	1243.627808	-245.968750
7682.029785	1807.198608	-245.968750
7811.392090	1958.339355	-245.968750
8420.842773	1972.909668	-245.968750
8554.610352	1824.041992	-245.968750
8709.212891	1989.834473	-245.968750
9480.186523	1984.079346	-245.968750
9526.837891	1478.266357	-245.968750
9769.263672	1763.230469	-245.968750
10211.816406	1497.726074	-245.968750
10673.755859	1531.392334	-245.968750
10546.967773	1526.787964	-245.968750
10405.635742	1531.401123	-245.968750
10589.572266	2414.632568	-245.968750
10441.685547	2422.841064	-245.968750
9831.146484	2436.378662	-245.968750
9750.274414	2823.699707	-245.968750
10211.046875	2426.904785	-245.968750
9809.057617	1957.331177	-245.968750
9856.294922	2206.454346	-245.968750
9797.294922	2104.148926	-245.968750
10152.469727	2634.869385	-245.968750
10667.310547	2644.622314	-245.968750
10974.708984	2762.861572	-245.968750
11079.973633	4057.112549	-245.968750
10787.005859	1484.244507	-245.968750
10774.343750	728.162170	-245.968750
9378.060547	1460.581421	-473.562164
9355.282227	725.384949	-464.657776
8585.798828	700.280823	-427.178864
8041.851074	744.506226	-447.369781
8302.241211	746.635376	-459.681335
7686.662109	961.296387	-429.995605
7696.338379	1099.763550	-427.803101
8035.854492	1505.502563	-396.815826
8659.974609	1438.368530	-449.045197
9440.478516	1264.514404	-482.271393
9663.042969	1205.087891	-490.062195
8577.188477	833.273804	-461.385742
8708.200195	837.649536	-461.034821
8883.884766	857.495300	-462.471863
8831.474609	668.268738	-406.307129
9098.593750	677.323486	-449.291046
9080.650391	840.519653	-468.133545
9317.956055	940.090027	-484.434143
9497.385742	964.418213	-472.837616
9537.272461	837.998596	-435.892303
9739.960938	845.113708	-390.553375
9379.210938	844.176392	-466.738617
8890.373047	1016.691772	-483.301086
8578.174805	1014.551147	-485.731262
8237.432617	1030.353516	-479.700287
8376.615234	1211.917725	-473.964172
8163.792969	1253.989258	-429.723907
8118.024414	1145.941040	-444.618652
7957.721680	1131.395142	-422.952942
7986.488281	1287.031250	-397.951080
7899.879883	940.099915	-451.065521
8174.781738	1424.649536	-412.799530
8318.254883	1436.627686	-436.093933
8319.173828	1557.960327	-417.995422
8573.247070	1558.532593	-430.175323
8501.578125	1390.692383	-460.369568
8555.479492	1307.918457	-471.073883
8843.892578	1300.076660	-470.569916
8889.815430	1444.161621	-453.379425
8839.161133	1558.367065	-433.365875
9087.648438	1557.012207	-450.003784
9064.994141	1353.093384	-465.060760
9144.235352	1479.042603	-463.670227
9244.220703	1157.142578	-480.567322
9206.586914	985.130737	-483.280487
9433.425781	1118.033081	-490.336609
9652.997070	1028.714111	-458.242737
9895.348633	979.737061	-420.501892
10164.344727	1004.007446	-466.755829
10196.513672	772.495483	-433.192810
