-3545.475586	3446.050781	10.031250
-3430.972168	3429.293213	10.031250
-3467.020020	3524.957520	10.031250
-3489.853271	3332.542725	10.031250
-3484.237061	3228.541748	22.883842
-3494.291016	3092.341553	10.031250
-3401.007324	3083.603271	8.344894
-3161.794434	3098.950928	9.325497
-2935.843506	3097.459229	10.031250
-2935.597412	2829.396973	10.031250
-2951.063721	2579.094238	10.031250
-2999.567627	2307.781250	8.754893
-3136.389893	2426.155029	8.499832
-3344.873047	2444.067627	7.222538
-3361.263428	2105.715332	6.620956
-3615.225098	2096.360840	6.597279
-3647.998291	2431.155762	7.952354
-3665.378662	2644.035400	8.687145
-3353.771729	2634.152344	6.835491
-3132.452637	2637.513184	8.366631
-3157.239258	2880.666504	9.173000
-3038.325439	2784.599365	7.497890
-3374.003662	2856.876465	7.161875
-3644.043701	2869.483887	7.772316
-3932.019775	2903.000244	7.334343
-3810.935303	3072.328125	21.879951
-4070.931885	3000.260498	10.031250
-4115.999512	3218.348633	32.872025
-3901.667480	3192.699707	23.856998
-3843.432861	2864.912354	8.380062
-3787.957031	2660.502441	10.031143
-3939.599121	2722.215088	7.563615
-4060.791504	2693.573242	10.031250
-4049.710938	2491.159424	10.031250
-4064.775879	2276.297852	10.031250
-3956.803955	2250.947510	10.031250
-3875.937500	2409.690918	7.334587
-3841.521973	2546.171387	8.422962
-3933.712158	2063.421387	10.031250
-4023.923096	2143.633301	10.031250
-4058.573975	1894.651367	10.031250
-4082.469971	1641.171753	10.031250
-4125.749512	1391.517456	10.031250
-3931.946045	1518.285400	10.031250
-3870.989746	1612.744995	10.031250
-3723.064941	1713.037476	10.031250
-3888.835205	1817.739868	10.031250
-3511.585205	1783.908569	10.031250
-3541.923828	1526.176147	10.031250
-3250.114502	1480.464111	10.029247
-3017.473633	1508.233887	71.195663
-2774.782471	1497.545776	138.031250
-2888.419678	1402.749023	102.268707
-2896.166016	1599.217773	60.671967
-2945.136475	1830.339355	10.031250
-2994.970215	2154.603271	8.895943
-3105.791016	1881.496948	7.498371
-3229.124268	1666.023071	6.475800
-2759.874756	1751.637451	138.031250
-2755.458984	2047.886230	138.031250
-2757.799316	2302.516357	138.031250
-2762.211670	2605.963135	138.031250
-2804.768066	2528.097412	138.031250
-2763.810059	2892.737305	138.031250
-2636.802002	3276.394531	138.031250
-2620.882568	3079.713867	138.031250
-2774.374512	3078.703857	138.031250
-2702.462646	3512.376953	138.031250
-2784.442383	3525.308594	138.031250
-2845.201904	3476.143311	138.031250
-2803.269043	3784.560303	138.031250
-2815.097168	4004.041504	138.031250
-2919.252686	4103.375488	138.031250
-3355.983887	4079.352783	138.031250
-3102.955322	4030.152100	138.031250
-3440.615479	4201.331543	138.031250
-3538.986816	4200.927246	138.031250
-3539.279297	4054.167480	138.031250
-3816.464844	4194.964355	138.031250
